customer_id,age,income,tenure_years,monthly_spend,support_calls,satisfaction_score,login_frequency,contract_months,city,plan,payment_method,churn
CUST100268,65.0,52727.58,9.0,132.43,2.0,6.76,19.49,24.0,Mumbai,Basic,NetBanking,0
CUST100306,53.0,21494.2,0.0,68.38,1.0,6.31,17.22,12.0,Bengaluru,Premium,NetBanking,1
CUST100118,29.0,126266.65,7.0,69.79,1.0,6.97,20.98,36.0,Bengaluru,Basic,Card,0
CUST101222,46.0,149271.39,2.0,127.1,1.0,7.57,19.02,24.0,Mumbai,Basic,NetBanking,0
CUST100674,49.0,72380.95,2.0,111.24,3.0,7.15,31.51,12.0,Delhi,Basic,UPI,0
CUST100250,58.0,27498.87,9.0,96.56,3.0,7.46,21.99,12.0,Mumbai,Standard,Wallet,1
CUST101101,47.0,16888.43,10.0,85.91,4.0,9.24,8.54,1.0,Bengaluru,Basic,NetBanking,0
CUST101086,19.0,58625.55,5.0,82.9,0.0,6.87,4.43,1.0,Hyderabad,Standard,NetBanking,1
CUST100072,27.0,50547.97,12.0,86.99,2.0,7.78,26.18,12.0,Hyderabad,Standard,Card,0
CUST100095,18.0,87832.0,13.0,70.35,3.0,4.59,22.3,36.0,Jaipur,Standard,UPI,0
CUST101285,54.0,52616.81,10.0,54.04,2.0,5.88,18.7,1.0,Pune,Basic,Card,1
CUST100034,32.0,56520.71,12.0,149.44,2.0,7.71,21.22,36.0,Mumbai,Premium,Card,0
CUST101109,44.0,31084.75,10.0,72.63,1.0,5.9,17.91,12.0,Bengaluru,Standard,Card,0
CUST100449,18.0,43507.01,2.0,28.8,2.0,9.69,13.78,36.0,Delhi,Standard,UPI,0
CUST100446,40.0,27361.71,14.0,140.91,1.0,9.09,23.31,12.0,Hyderabad,Standard,Card,0
CUST100772,38.0,39633.02,15.0,92.99,3.0,5.96,14.36,6.0,Mumbai,Standard,NetBanking,0
CUST100717,34.0,88921.4,9.0,133.96,3.0,9.98,20.61,24.0,Hyderabad,Premium,UPI,0
CUST101453,51.0,36628.57,15.0,117.8,2.0,6.74,10.12,12.0,Jaipur,Standard,UPI,1
CUST101408,38.0,64370.21,0.0,91.88,1.0,5.96,28.81,1.0,Jaipur,Basic,Card,0
CUST101091,23.0,51444.1,9.0,33.42,2.0,5.21,15.55,12.0,Mumbai,Premium,Card,0
CUST101042,28.0,57969.93,11.0,107.74,0.0,7.63,17.98,24.0,Mumbai,Standard,UPI,0
CUST100078,25.0,41404.38,2.0,162.6,1.0,4.97,14.9,36.0,Delhi,Basic,UPI,0
CUST100085,35.0,59035.91,4.0,61.76,2.0,6.79,4.37,36.0,Hyderabad,Standard,UPI,0
CUST100845,48.0,56217.84,13.0,95.65,0.0,4.48,22.69,1.0,Mumbai,Basic,NetBanking,1
CUST100083,33.0,90378.32,7.0,64.76,2.0,6.2,25.27,36.0,Delhi,Standard,Card,0
CUST100458,18.0,30234.8,15.0,117.67,5.0,8.75,25.41,1.0,Delhi,Premium,Wallet,0
CUST101392,29.0,72814.72,9.0,75.44,1.0,5.41,20.05,1.0,Jaipur,Basic,Card,0
CUST100677,38.0,30730.08,8.0,70.74,2.0,5.09,19.52,36.0,Mumbai,Premium,UPI,1
CUST101432,26.0,75650.39,9.0,175.5,2.0,6.65,15.46,36.0,Jaipur,Standard,UPI,0
CUST101084,50.0,92617.96,7.0,74.86,1.0,8.71,17.79,36.0,Delhi,Standard,Card,0
CUST100437,59.0,74732.6,5.0,34.27,2.0,8.03,8.31,36.0,Hyderabad,Standard,UPI,0
CUST100771,34.0,89062.58,2.0,148.75,2.0,7.72,14.59,24.0,Bengaluru,Basic,UPI,0
CUST100645,23.0,143360.03,2.0,38.95,2.0,6.62,19.73,24.0,Delhi,Basic,UPI,0
CUST100949,59.0,127057.68,5.0,114.57,4.0,5.68,19.12,12.0,Mumbai,Standard,NetBanking,1
CUST100917,32.0,49407.78,11.0,100.72,1.0,7.51,16.04,24.0,Delhi,Basic,UPI,0
CUST101204,43.0,73234.39,6.0,52.84,2.0,8.37,26.77,1.0,Hyderabad,Basic,NetBanking,0
CUST100405,40.0,56520.71,4.0,88.36,6.0,6.56,22.36,1.0,Delhi,Premium,NetBanking,0
CUST101316,53.0,29911.15,11.0,53.69,1.0,9.26,20.52,24.0,Bengaluru,Premium,UPI,0
CUST100945,25.0,42784.85,11.0,85.62,0.0,8.66,19.75,12.0,Bengaluru,Premium,Wallet,0
CUST101143,37.0,63713.26,12.0,149.82,1.0,7.34,9.34,24.0,Bengaluru,Standard,Card,0
CUST100105,34.0,46127.57,14.0,51.68,0.0,6.28,16.65,12.0,Bengaluru,Basic,UPI,1
CUST100610,46.0,20407.67,1.0,156.76,6.0,7.3,21.41,12.0,Bengaluru,Standard,Wallet,1
CUST100842,64.0,33167.73,13.0,171.42,2.0,7.73,16.64,1.0,Mumbai,Basic,Wallet,0
CUST100689,31.0,77910.28,15.0,35.01,4.0,7.65,14.26,36.0,Mumbai,Standard,Card,0
CUST101489,40.0,46911.38,5.0,98.0,2.0,6.55,22.09,36.0,Jaipur,Basic,Card,0
CUST100943,51.0,96035.47,13.0,89.17,3.0,7.56,24.86,24.0,Mumbai,Standard,NetBanking,0
CUST100063,19.0,24130.25,10.0,94.82,1.0,8.45,18.43,6.0,Pune,Basic,NetBanking,0
CUST100282,20.0,27845.33,8.0,122.59,1.0,9.94,29.94,12.0,Delhi,Premium,Wallet,0
CUST100779,21.0,70206.57,14.0,77.6,4.0,7.31,18.97,12.0,Hyderabad,Premium,Wallet,0
CUST101023,30.0,40679.35,11.0,60.9,2.0,4.54,16.78,12.0,Delhi,Basic,Card,0
CUST100239,46.0,108495.62,2.0,137.79,0.0,7.21,17.62,24.0,Jaipur,Standard,NetBanking,0
CUST100224,28.0,46560.68,10.0,153.63,3.0,5.88,7.04,6.0,Delhi,Basic,Wallet,1
CUST100146,42.0,48315.61,13.0,122.2,5.0,6.43,14.51,12.0,Delhi,Basic,UPI,1
CUST101411,28.0,101745.94,12.0,113.77,5.0,5.49,9.01,24.0,Delhi,Basic,Card,0
CUST100374,39.0,29167.44,2.0,107.72,3.0,6.94,25.32,12.0,Delhi,Standard,Wallet,0
CUST100119,51.0,42240.8,6.0,40.74,2.0,6.51,16.46,12.0,Bengaluru,Premium,Card,0
CUST101250,57.0,32209.14,14.0,167.34,0.0,6.66,12.76,6.0,Bengaluru,Standard,NetBanking,1
CUST100251,50.0,29483.18,8.0,82.82,0.0,7.98,19.83,1.0,Delhi,Basic,NetBanking,1
CUST101457,61.0,88558.21,12.0,118.15,3.0,5.83,13.17,12.0,Delhi,Standard,UPI,0
CUST101235,57.0,37177.84,6.0,93.33,3.0,6.5,8.98,1.0,Delhi,Standard,UPI,1
CUST101167,53.0,52422.72,8.0,92.55,2.0,7.37,10.58,36.0,Jaipur,Basic,Wallet,0
CUST100010,28.0,188892.57,8.0,184.78,2.0,4.67,17.35,1.0,Jaipur,Basic,Wallet,0
CUST100450,18.0,60326.78,13.0,89.11,3.0,4.86,31.77,12.0,Delhi,Standard,UPI,0
CUST100894,64.0,74235.01,7.0,108.39,3.0,4.72,12.84,36.0,Mumbai,Standard,UPI,0
CUST100709,43.0,76535.19,12.0,61.74,3.0,6.63,17.89,12.0,Delhi,Standard,Card,0
CUST100256,18.0,39494.24,8.0,63.74,2.0,6.15,25.73,24.0,Pune,Premium,UPI,0
CUST100594,52.0,20790.64,13.0,55.56,3.0,7.26,22.36,1.0,Hyderabad,Basic,UPI,1
CUST100390,43.0,69298.72,2.0,37.21,0.0,6.2,20.85,6.0,Delhi,Basic,Card,0
CUST100969,41.0,38174.31,12.0,40.93,1.0,10.0,18.04,12.0,Mumbai,Standard,NetBanking,0
CUST101211,51.0,28290.77,13.0,38.69,2.0,7.08,17.19,24.0,Delhi,Standard,Card,1
CUST100558,53.0,185342.33,0.0,67.1,1.0,8.77,20.69,24.0,Hyderabad,Premium,Wallet,0
CUST101300,21.0,79298.27,9.0,122.81,2.0,7.7,12.31,24.0,Jaipur,Basic,Card,0
CUST100850,57.0,33246.67,9.0,69.27,2.0,9.4,27.42,24.0,Pune,Standard,UPI,0
CUST100461,22.0,81298.92,0.0,56.13,2.0,7.83,12.55,36.0,Mumbai,Standard,UPI,0
CUST100724,46.0,78214.52,15.0,101.35,0.0,7.57,25.47,12.0,Mumbai,Standard,Wallet,0
CUST101394,24.0,28142.56,10.0,112.22,1.0,6.04,19.88,6.0,Jaipur,Standard,Card,1
CUST100145,32.0,64491.05,11.0,48.25,0.0,6.69,17.87,12.0,Pune,Standard,UPI,0
CUST100502,33.0,135396.68,9.0,85.32,3.0,5.68,10.51,1.0,Bengaluru,Standard,Card,0
CUST101107,50.0,54548.85,7.0,60.22,2.0,7.06,19.11,1.0,Jaipur,Standard,UPI,0
CUST100740,35.0,37428.58,10.0,69.64,2.0,6.76,8.9,36.0,Delhi,Basic,Card,0
CUST101499,25.0,36281.55,2.0,87.59,2.0,6.38,29.6,24.0,Pune,Premium,Card,0
CUST100732,42.0,33803.59,3.0,53.63,0.0,7.44,18.36,1.0,Delhi,Standard,UPI,1
CUST100540,51.0,48919.69,14.0,83.67,5.0,7.61,21.59,24.0,Mumbai,Basic,UPI,1
CUST100178,45.0,36489.54,7.0,36.01,0.0,6.71,19.06,1.0,Hyderabad,Standard,Card,1
CUST101459,27.0,14748.14,8.0,111.59,3.0,7.71,30.97,36.0,Jaipur,Premium,UPI,0
CUST100698,27.0,72667.91,8.0,144.17,1.0,7.08,19.85,36.0,Bengaluru,Basic,UPI,1
CUST101325,59.0,128303.18,15.0,137.1,1.0,7.4,14.48,1.0,Pune,Premium,UPI,0
CUST101056,31.0,89564.22,6.0,97.95,4.0,6.62,19.7,12.0,Delhi,Standard,UPI,0
CUST100999,36.0,80616.69,4.0,60.37,2.0,7.09,16.67,24.0,Jaipur,Basic,UPI,0
CUST100910,63.0,42096.84,5.0,144.73,0.0,7.13,30.21,36.0,Delhi,Standard,UPI,1
CUST100008,36.0,103923.12,3.0,74.82,2.0,10.0,18.03,12.0,Mumbai,Standard,UPI,0
CUST101030,34.0,38158.59,8.0,50.39,1.0,8.88,9.36,12.0,Delhi,Premium,Card,1
CUST100668,42.0,86940.73,2.0,47.74,4.0,9.83,11.69,12.0,Hyderabad,Standard,UPI,0
CUST101170,22.0,38468.57,7.0,86.46,1.0,8.79,17.57,24.0,Hyderabad,Basic,UPI,0
CUST100358,50.0,56464.6,12.0,76.39,10.0,6.76,20.04,6.0,Pune,Premium,Card,0
CUST100784,45.0,40079.34,0.0,89.18,4.0,8.27,22.14,12.0,Hyderabad,Basic,NetBanking,0
CUST100736,62.0,81565.41,10.0,127.75,2.0,7.02,28.66,36.0,Delhi,Premium,UPI,0
CUST100330,42.0,60347.48,0.0,128.69,3.0,7.63,21.34,12.0,Hyderabad,Standard,Card,1
CUST101062,36.0,30248.93,5.0,138.99,2.0,8.94,6.24,1.0,Mumbai,Standard,UPI,0
CUST101158,57.0,32672.68,9.0,50.4,2.0,7.9,15.53,24.0,Bengaluru,Standard,UPI,0
CUST101126,46.0,40976.44,7.0,47.54,2.0,7.94,8.84,12.0,Delhi,Standard,Card,1
CUST100259,42.0,110095.52,10.0,115.72,6.0,6.77,18.36,24.0,Mumbai,Premium,Wallet,0
CUST101188,43.0,63322.24,12.0,125.77,0.0,6.33,18.16,6.0,Delhi,Standard,NetBanking,1
CUST100373,64.0,52653.6,14.0,167.75,5.0,3.42,32.0,24.0,Mumbai,Premium,NetBanking,1
CUST101112,39.0,44101.14,7.0,57.91,1.0,4.93,18.9,12.0,Delhi,Basic,UPI,0
CUST100937,62.0,76919.93,10.0,97.47,0.0,7.48,10.09,36.0,Pune,Basic,NetBanking,0
CUST100143,26.0,84041.28,4.0,116.42,1.0,8.88,32.86,12.0,Bengaluru,Standard,UPI,0
CUST100526,30.0,35553.81,2.0,92.64,3.0,8.25,21.32,12.0,Mumbai,Standard,Wallet,0
CUST101147,55.0,43455.53,1.0,105.08,3.0,9.27,6.41,24.0,Pune,Basic,Card,0
CUST101019,40.0,46417.91,7.0,41.73,1.0,7.32,12.75,24.0,Bengaluru,Basic,NetBanking,0
CUST101492,39.0,43828.51,15.0,82.52,4.0,8.44,17.3,36.0,Bengaluru,Premium,UPI,0
CUST101436,26.0,117600.17,6.0,128.78,4.0,6.45,22.48,36.0,Delhi,Standard,UPI,0
CUST100441,36.0,91482.68,10.0,61.52,2.0,7.74,19.94,12.0,Mumbai,Premium,Card,0
CUST100532,40.0,56520.71,12.0,165.82,4.0,6.42,11.29,24.0,Mumbai,Basic,UPI,0
CUST101212,44.0,61764.3,15.0,142.68,0.0,7.61,22.18,36.0,Bengaluru,Standard,UPI,0
CUST100227,41.0,52775.21,10.0,237.58,5.0,8.88,13.23,12.0,Hyderabad,Basic,UPI,0
CUST101043,26.0,63431.3,5.0,62.7,3.0,7.33,18.65,6.0,Delhi,Basic,Card,0
CUST100229,51.0,65361.15,14.0,57.96,2.0,6.04,12.73,24.0,Hyderabad,Standard,Card,0
CUST101327,20.0,87338.22,15.0,73.75,4.0,8.83,23.29,36.0,Mumbai,Standard,UPI,0
CUST101310,50.0,111236.72,15.0,51.07,1.0,4.77,23.64,24.0,Delhi,Standard,UPI,1
CUST100213,49.0,116689.59,1.0,77.05,1.0,6.83,13.35,12.0,Mumbai,Standard,UPI,0
CUST100886,65.0,66486.32,4.0,61.79,5.0,7.79,18.05,1.0,Mumbai,Standard,UPI,1
CUST100080,40.0,55895.6,8.0,53.54,0.0,7.28,20.12,6.0,Delhi,Basic,Card,0
CUST100149,49.0,170601.25,7.0,88.36,1.0,7.58,8.76,6.0,Pune,Basic,UPI,0
CUST100815,44.0,80353.5,13.0,103.57,0.0,7.46,12.5,24.0,Pune,Basic,NetBanking,1
CUST101398,43.0,112144.1,0.0,101.44,3.0,5.34,18.18,12.0,Mumbai,Premium,Card,0
CUST100924,56.0,40203.11,9.0,84.0,2.0,6.74,22.97,24.0,Bengaluru,Standard,Card,0
CUST100672,61.0,77759.63,13.0,175.0,3.0,7.48,25.39,12.0,Jaipur,Basic,Card,0
CUST101165,29.0,108876.83,4.0,103.02,2.0,6.7,21.56,12.0,Bengaluru,Premium,Wallet,0
CUST100556,52.0,100762.47,0.0,46.98,2.0,9.1,12.19,1.0,Delhi,Basic,Card,0
CUST100919,54.0,52633.76,12.0,56.5,2.0,5.89,20.22,12.0,Bengaluru,Standard,UPI,0
CUST100134,64.0,44023.2,13.0,184.1,4.0,6.49,10.51,36.0,Pune,Standard,UPI,1
CUST100824,22.0,73316.49,1.0,94.9,2.0,7.89,23.78,12.0,Hyderabad,Standard,UPI,0
CUST100409,19.0,89011.53,10.0,123.21,0.0,8.51,15.46,12.0,Delhi,Standard,NetBanking,0
CUST100369,57.0,83081.0,6.0,54.75,1.0,5.5,15.61,24.0,Bengaluru,Basic,UPI,0
CUST100508,44.0,43061.63,4.0,115.19,1.0,6.35,18.9,36.0,Pune,Standard,UPI,0
CUST101192,18.0,33115.21,4.0,53.73,1.0,8.24,35.0,12.0,Delhi,Premium,NetBanking,0
CUST100505,19.0,71342.05,15.0,211.35,2.0,3.49,9.71,36.0,Hyderabad,Premium,Wallet,1
CUST101345,63.0,98367.38,10.0,37.19,1.0,7.22,22.92,24.0,Mumbai,Standard,Card,0
CUST100348,63.0,90715.45,14.0,47.9,1.0,7.79,29.36,24.0,Hyderabad,Premium,UPI,0
CUST100387,56.0,57310.2,10.0,49.19,2.0,5.35,28.38,12.0,Hyderabad,Basic,UPI,1
CUST100001,56.0,73916.1,4.0,50.9,2.0,8.78,7.06,6.0,Jaipur,Standard,UPI,0
CUST100361,40.0,51410.3,13.0,88.47,0.0,4.88,25.72,24.0,Delhi,Standard,UPI,0
CUST100895,39.0,47675.86,13.0,75.96,4.0,8.26,25.69,12.0,Delhi,Standard,Card,0
CUST100829,27.0,30876.97,6.0,115.62,1.0,7.06,7.43,12.0,Pune,Premium,Card,0
CUST101428,34.0,113512.21,3.0,128.18,0.0,5.99,27.96,12.0,Delhi,Standard,UPI,1
CUST100476,63.0,32704.16,3.0,53.67,1.0,7.26,27.96,24.0,Jaipur,Basic,UPI,1
CUST101293,49.0,60994.01,0.0,227.87,6.0,9.97,30.34,36.0,Mumbai,Standard,Card,0
CUST100058,31.0,71129.31,15.0,66.4,2.0,5.5,22.22,24.0,Pune,Basic,UPI,0
CUST100638,39.0,51032.4,0.0,117.84,3.0,6.38,16.01,36.0,Delhi,Standard,UPI,1
CUST101319,19.0,31960.83,2.0,80.74,1.0,6.69,13.3,24.0,Jaipur,Standard,Card,0
CUST101358,39.0,34572.57,9.0,108.14,3.0,6.88,17.69,12.0,Delhi,Premium,Card,0
CUST100965,47.0,53114.13,2.0,77.24,1.0,8.29,29.58,24.0,Delhi,Standard,UPI,0
CUST100173,61.0,61770.87,6.0,100.75,1.0,6.71,6.06,12.0,Mumbai,Standard,NetBanking,1
CUST100451,64.0,30021.61,5.0,52.34,3.0,8.64,17.26,1.0,Delhi,Standard,NetBanking,0
CUST100126,61.0,91320.21,1.0,40.45,2.0,8.15,11.63,36.0,Delhi,Standard,Wallet,0
CUST101132,29.0,48334.0,3.0,80.77,3.0,7.18,15.02,24.0,Bengaluru,Premium,Card,0
CUST100531,52.0,92031.21,8.0,132.78,2.0,6.61,23.86,12.0,Delhi,Premium,UPI,1
CUST100858,49.0,38466.24,6.0,126.21,4.0,6.78,23.01,24.0,Jaipur,Basic,UPI,1
CUST100714,58.0,111101.03,15.0,168.34,0.0,6.71,18.04,24.0,Bengaluru,Standard,UPI,0
CUST100091,58.0,32502.92,7.0,80.59,3.0,7.31,16.27,36.0,Delhi,Basic,NetBanking,1
CUST101463,41.0,116569.32,10.0,48.22,6.0,6.8,23.76,12.0,Hyderabad,Premium,Card,0
CUST100182,18.0,32832.28,1.0,113.76,4.0,7.57,14.51,12.0,Delhi,Standard,Wallet,1
CUST100876,43.0,76462.2,0.0,43.77,3.0,6.85,15.79,6.0,Pune,Standard,UPI,1
CUST101214,60.0,44343.82,4.0,121.27,0.0,4.76,20.65,12.0,Pune,Standard,UPI,0
CUST100787,56.0,63149.96,14.0,99.99,1.0,5.22,13.93,24.0,Pune,Standard,UPI,0
CUST100415,39.0,49262.99,10.0,79.82,1.0,8.0,17.8,6.0,Bengaluru,Premium,Card,0
CUST100252,57.0,105348.45,0.0,56.25,1.0,8.33,20.53,12.0,Delhi,Basic,NetBanking,0
CUST100070,61.0,24890.71,13.0,106.74,1.0,6.6,9.16,24.0,Mumbai,Basic,NetBanking,1
CUST100804,31.0,51602.5,5.0,45.11,2.0,6.4,12.85,36.0,Hyderabad,Basic,UPI,0
CUST100132,52.0,57730.7,0.0,121.15,4.0,8.62,29.02,12.0,Pune,Basic,UPI,0
CUST100301,35.0,56702.73,15.0,130.77,3.0,7.06,16.59,6.0,Bengaluru,Standard,UPI,0
CUST101032,28.0,34055.79,9.0,66.27,0.0,5.12,24.77,24.0,Mumbai,Standard,Card,0
CUST100327,62.0,26609.61,2.0,105.31,5.0,7.81,17.74,36.0,Delhi,Standard,UPI,1
CUST101477,29.0,107184.84,0.0,92.08,6.0,5.15,25.93,36.0,Delhi,Basic,UPI,0
CUST101122,53.0,59272.93,14.0,150.96,4.0,9.0,15.53,36.0,Mumbai,Standard,Card,0
CUST100500,62.0,74711.14,9.0,124.16,1.0,10.0,13.82,36.0,Bengaluru,Standard,UPI,0
CUST100342,52.0,92881.9,6.0,33.09,3.0,4.8,18.37,1.0,Hyderabad,Premium,Card,1
CUST100833,22.0,38314.16,0.0,99.26,2.0,4.7,14.6,6.0,Bengaluru,Basic,UPI,0
CUST100365,42.0,80804.96,15.0,31.87,1.0,5.76,19.92,24.0,Jaipur,Basic,UPI,0
CUST100496,36.0,95162.41,15.0,56.8,3.0,9.65,18.78,6.0,Mumbai,Premium,UPI,0
CUST101407,46.0,91771.43,14.0,77.34,3.0,8.44,17.79,12.0,Mumbai,Basic,UPI,0
CUST100339,65.0,28395.97,6.0,118.34,2.0,8.37,11.46,36.0,Hyderabad,Standard,Card,1
CUST100422,25.0,58688.61,11.0,81.63,1.0,9.18,16.68,12.0,Delhi,Standard,UPI,0
CUST100165,39.0,28596.7,0.0,82.62,3.0,9.06,19.35,1.0,Mumbai,Basic,UPI,1
CUST100029,42.0,40543.04,1.0,89.78,3.0,9.78,17.69,12.0,Hyderabad,Basic,UPI,1
CUST100517,29.0,62580.02,8.0,88.24,0.0,8.23,20.23,12.0,Mumbai,Basic,UPI,0
CUST100194,59.0,56520.71,5.0,121.18,2.0,5.1,19.35,1.0,Hyderabad,Basic,UPI,1
CUST100984,32.0,153322.74,3.0,64.45,3.0,5.97,14.08,36.0,Mumbai,Premium,UPI,0
CUST101374,58.0,111395.38,5.0,28.43,2.0,9.01,18.02,24.0,Delhi,Premium,UPI,0
CUST100946,57.0,25684.29,15.0,66.93,1.0,5.9,24.46,12.0,Mumbai,Basic,Card,1
CUST101373,53.0,62434.25,0.0,87.05,0.0,4.77,20.14,12.0,Jaipur,Standard,Card,1
CUST100170,23.0,53239.77,14.0,50.63,1.0,4.72,19.12,36.0,Bengaluru,Standard,UPI,1
CUST100168,59.0,46249.75,5.0,65.35,3.0,8.39,30.49,6.0,Hyderabad,Premium,UPI,0
CUST100653,36.0,43131.96,15.0,53.66,2.0,10.0,20.52,12.0,Mumbai,Premium,UPI,0
CUST100174,61.0,67927.14,2.0,117.22,1.0,6.85,16.14,24.0,Bengaluru,Standard,UPI,0
CUST100519,18.0,69197.09,4.0,128.02,2.0,10.0,14.4,24.0,Delhi,Standard,UPI,0
CUST101224,39.0,49878.81,15.0,107.21,1.0,6.84,12.24,6.0,Jaipur,Basic,NetBanking,0
CUST101191,40.0,84789.16,3.0,65.47,2.0,8.27,10.46,6.0,Pune,Basic,Card,0
CUST100913,62.0,27246.7,5.0,61.17,2.0,9.84,10.67,12.0,Jaipur,Premium,UPI,0
CUST100492,53.0,52668.11,6.0,197.48,2.0,7.57,23.85,24.0,Delhi,Premium,UPI,0
CUST100954,51.0,52953.62,1.0,56.67,1.0,8.84,21.98,12.0,Hyderabad,Premium,Card,0
CUST100074,31.0,60987.78,3.0,130.85,3.0,7.66,17.32,36.0,Mumbai,Premium,UPI,0
CUST101367,54.0,25719.69,9.0,43.36,1.0,8.83,17.85,1.0,Delhi,Standard,NetBanking,0
CUST100588,31.0,51024.57,7.0,146.17,2.0,4.89,16.73,36.0,Hyderabad,Standard,UPI,0
CUST100751,51.0,59009.79,7.0,90.68,3.0,9.1,19.85,24.0,Bengaluru,Standard,Card,0
CUST100658,45.0,70015.78,7.0,183.92,6.0,5.97,20.27,36.0,Bengaluru,Standard,NetBanking,0
CUST100843,40.0,32902.19,12.0,118.18,5.0,6.05,21.31,6.0,Hyderabad,Basic,Card,1
CUST100235,50.0,176697.7,3.0,35.69,2.0,7.34,8.75,36.0,Delhi,Basic,Card,0
CUST100733,19.0,30261.04,10.0,109.19,0.0,6.79,23.95,24.0,Bengaluru,Basic,Wallet,0
CUST100215,18.0,50582.61,2.0,69.57,1.0,8.76,16.54,36.0,Bengaluru,Standard,NetBanking,0
CUST100163,49.0,30278.22,6.0,218.29,3.0,7.37,10.81,24.0,Bengaluru,Standard,Wallet,0
CUST100133,54.0,80051.63,11.0,99.21,3.0,6.32,14.68,6.0,Delhi,Standard,UPI,1
CUST101113,42.0,88706.98,15.0,71.51,2.0,7.97,16.39,24.0,Jaipur,Basic,NetBanking,0
CUST100223,21.0,30030.84,9.0,134.27,3.0,10.0,17.77,6.0,Delhi,Standard,NetBanking,0
CUST101238,49.0,41691.63,7.0,68.7,0.0,7.52,5.05,12.0,Bengaluru,Basic,UPI,0
CUST100935,20.0,25591.01,2.0,126.09,1.0,6.62,20.65,36.0,Mumbai,Basic,Wallet,0
CUST100186,20.0,89223.02,8.0,46.29,2.0,5.23,12.54,12.0,Mumbai,Standard,Card,0
CUST100042,56.0,49153.8,14.0,72.63,5.0,7.9,23.81,24.0,Delhi,Basic,Card,0
CUST100693,20.0,61039.06,7.0,60.51,1.0,2.9,12.51,12.0,Mumbai,Standard,Card,0
CUST100109,50.0,56520.71,1.0,126.58,1.0,5.84,24.93,12.0,Mumbai,Basic,UPI,1
CUST100039,24.0,74260.26,4.0,58.34,1.0,8.66,15.8,36.0,Bengaluru,Basic,Card,0
CUST100569,42.0,66329.82,2.0,102.03,2.0,7.21,19.79,12.0,Bengaluru,Basic,NetBanking,0
CUST101006,43.0,57872.57,3.0,79.13,0.0,4.7,6.04,12.0,Pune,Basic,UPI,1
CUST101279,18.0,83724.86,15.0,63.65,2.0,6.53,20.86,36.0,Mumbai,Basic,Card,0
CUST101454,29.0,52835.42,14.0,115.47,4.0,5.21,32.12,12.0,Hyderabad,Basic,Card,0
CUST100484,56.0,45778.42,4.0,80.46,7.0,7.52,15.83,12.0,Delhi,Standard,UPI,1
CUST100469,39.0,54506.76,14.0,30.47,3.0,7.67,16.66,12.0,Delhi,Standard,UPI,0
CUST100891,25.0,78680.83,15.0,184.57,0.0,8.93,21.94,6.0,Pune,Standard,Wallet,0
CUST100948,36.0,40419.0,2.0,181.76,2.0,7.09,15.44,24.0,Bengaluru,Premium,Wallet,1
CUST100025,50.0,45167.76,12.0,69.95,3.0,9.75,21.86,36.0,Pune,Premium,NetBanking,0
CUST101203,42.0,33501.34,7.0,65.31,1.0,10.0,20.39,36.0,Bengaluru,Basic,NetBanking,0
CUST100069,43.0,56520.71,0.0,55.91,2.0,8.33,22.98,12.0,Hyderabad,Basic,Wallet,1
CUST100885,60.0,61526.78,14.0,43.6,2.0,5.13,21.71,24.0,Mumbai,Standard,Card,0
CUST101277,46.0,114097.49,8.0,98.18,3.0,9.41,14.04,12.0,Mumbai,Basic,UPI,0
CUST100367,48.0,99561.67,13.0,38.66,2.0,5.45,15.6,36.0,Mumbai,Standard,UPI,1
CUST100506,45.0,43477.88,0.0,153.04,2.0,8.25,24.91,12.0,Hyderabad,Standard,Card,0
CUST100851,21.0,78440.3,13.0,112.95,2.0,5.89,28.97,36.0,Hyderabad,Basic,Card,0
CUST101328,40.0,58342.4,12.0,47.47,1.0,6.59,14.06,6.0,Mumbai,Standard,Card,1
CUST100384,26.0,44327.17,0.0,69.47,5.0,7.21,21.67,6.0,Delhi,Premium,NetBanking,0
CUST100735,47.0,80630.38,14.0,71.58,2.0,9.47,20.22,1.0,Mumbai,Standard,Card,0
CUST100718,26.0,80566.38,12.0,56.55,3.0,6.76,8.76,12.0,Delhi,Premium,UPI,0
CUST101348,34.0,63674.07,14.0,152.89,2.0,10.0,26.32,12.0,Jaipur,Basic,NetBanking,0
CUST100455,42.0,49225.13,5.0,117.52,0.0,4.14,9.86,36.0,Bengaluru,Standard,NetBanking,0
CUST100265,24.0,88101.3,2.0,50.03,4.0,6.95,11.46,6.0,Delhi,Basic,UPI,1
CUST100076,65.0,37460.87,10.0,61.59,1.0,3.12,20.3,24.0,Bengaluru,Standard,NetBanking,1
CUST100915,55.0,42512.56,10.0,39.05,1.0,5.43,9.68,24.0,Hyderabad,Standard,NetBanking,1
CUST100233,65.0,222410.22,8.0,77.21,3.0,9.09,27.95,1.0,Hyderabad,Standard,UPI,0
CUST100445,43.0,92777.0,11.0,122.98,2.0,6.52,13.9,24.0,Hyderabad,Standard,Card,1
CUST100396,53.0,92377.45,5.0,50.97,1.0,6.15,9.37,24.0,Mumbai,Standard,UPI,1
CUST100612,28.0,51532.07,15.0,115.12,2.0,6.15,7.32,12.0,Mumbai,Premium,Card,0
CUST100177,28.0,59179.55,12.0,98.03,1.0,7.8,10.17,12.0,Mumbai,Basic,UPI,0
CUST100019,41.0,58716.25,5.0,94.7,5.0,8.9,20.55,36.0,Mumbai,Premium,UPI,0
